id,sentence,subject_entity,object_entity,label,source
27880,"안병용 의정부시장은 직원들과 가상공간을 체험하고 ""의정부시가 추진하는 서비스와 사업에 대한 시민의 이해와 공감을 높이는 사업에 VR을 활용할 것""을 당부했다.","{'word': '의정부시', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}","{'word': '안병용', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees,wikitree
27881,한선교 대표가 마이웨이를 고집하며 비례대표 명부 발표를 강행할 경우 미래통합당이 별도의 위성정당을 창당하거나 독자 비례대표를 만들 가능성도 배제할 수 없다.,"{'word': '한선교', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '미래통합당', 'start_idx': 38, 'end_idx': 42, 'type': 'ORG'}",no_relation,wikitree
27884,"극단 미추는 1986년 8월 윤문식, 김종엽, 김성녀 등 30여명의 단원들이 주축이 되어 연출가 손진책에 의해 창단되었다.","{'word': '김성녀', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}","{'word': '손진책', 'start_idx': 54, 'end_idx': 56, 'type': 'PER'}",per:colleagues,wikipedia
27887,한편 마쓰노 요리히사 전 유신당 대표는 창당에 앞서 민주당 탈당 이력을 거론하며 신당의 직무를 직접 맡지 않겠다고 선언했다.,"{'word': '유신당', 'start_idx': 14, 'end_idx': 16, 'type': 'ORG'}","{'word': '마쓰노 요리히사', 'start_idx': 3, 'end_idx': 10, 'type': 'PER'}",org:top_members/employees,wikipedia
27889,박능후 중앙재난안전대책본부 제1차장(보건복지부 장관)은 23일 정부서울청사에서 열린 브리핑에서 앞으로 일주일에서 열흘간은 COVID-19 확산을 가리기 위한 중대한 과제가 될 것이라고 말했다.,"{'word': '박능후', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '보건복지부 장관', 'start_idx': 20, 'end_idx': 27, 'type': 'ORG'}",per:title,wikitree
27890,"단일 선거구 동안, 의원님. 신한국당 서한샘 후보를 시작으로 한나라당 황우여 후보가 지역구에서 4선을 했다.","{'word': '신한국당', 'start_idx': 16, 'end_idx': 19, 'type': 'ORG'}","{'word': '한나라당', 'start_idx': 34, 'end_idx': 37, 'type': 'ORG'}",no_relation,wikipedia
27892,손석희 JTBC 사장이 텔레그램 의사실 운영자 조주빈(25)씨로부터 살해 협박을 받고 돈을 송금했다.,"{'word': 'JTBC', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}","{'word': '손석희', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees,wikitree
27895,천황은 명분상 가장 강력한 일본이었지만 실제로는 도쿠가와 가문과 에도 막부가 일본을 지배했다.,"{'word': '에도 막부', 'start_idx': 36, 'end_idx': 40, 'type': 'ORG'}","{'word': '도쿠가와', 'start_idx': 27, 'end_idx': 30, 'type': 'PER'}",org:top_members/employees,wikipedia
27897,"간미연은 1997년에 그룹 베이비복스의 멤버로 데뷔했고 ""킬러,"" ""야야,"" ""인형,"" 그리고 ""Get Up""과 같은 수많은 히트곡들을 공연하며 팬들의 사랑을 받았다.","{'word': '간미연', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '베이비복스', 'start_idx': 15, 'end_idx': 19, 'type': 'PER'}",per:employee_of,wikitree
27898,MC몽(신동현40)은 시상식에서 수상 소감을 밝혔다.,"{'word': 'MC몽', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '신동현', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}",per:alternate_names,wikitree
27899,신보라 자유한국당 의원은 22일 국회에서 열린 최고위원회의에서 지금이 조선왕조냐. 학부모들은 만약 선생님이 내 아이와 성관계를 주장했지만 처벌받지 않는다면 받아주겠느냐. 조 후보자가 법무부 장관이 되면 우리가 확립한 미성년자 성범죄의 의식과 제도가 춘향이 살던 조선시대로 후퇴할 것이라고 말했다.,"{'word': '신보라', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '자유한국당', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",per:employee_of,wikitree
27901,1902년 서울에 위치한 배재학당에서 축구반이(현 배재고등학교 축구부)생긴 이래 일제 강점기의 경성 축구단 그리고 해방 이후 50년대 당시 국내 최강 육군 특무부대 축구단이 서울축구구락부라는 명칭을 사용하며 서울 지역의 클럽 축구를 이끌었으며 1957년 9월 이스라엘의 하포엘 텔아비브 FC가 방문하여 동대문운동장에서 친선경기를 가졌으며 이는 외국 축구 클럽으로서는 최초의 방한이었다.,"{'word': '배재고등학교', 'start_idx': 28, 'end_idx': 33, 'type': 'ORG'}","{'word': '배재학당', 'start_idx': 14, 'end_idx': 17, 'type': 'POH'}",org:alternate_names,wikipedia
27902,"한편 강진군보건소는 연말까지 10개 면장, 새마을지도자, 노인복지관 등 900여명의 노인들을 대상으로 긴급구조교육을 실시할 계획이다.","{'word': '강진군', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}","{'word': '10개', 'start_idx': 16, 'end_idx': 18, 'type': 'NOH'}",no_relation,wikitree
27904,"2010년, 그것은 사우디아라비아 항공과 새로운 계약을 맺고 보잉 747-400 항공기를 임대했다.","{'word': '사우디아라비아 항공', 'start_idx': 11, 'end_idx': 20, 'type': 'ORG'}","{'word': '2010년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",no_relation,wikipedia
27905,"제2차 세계 대전에서 이 긴 전구의 결과로, 북아프리카에서 이탈리아와 독일군의 손실은 총 50만 명 이상이었다. 전구에 매달린 이탈리아군의 손실은 주변 전투에서 177,000명의 사람들과 수십만 명의 포로들을 죽였다.","{'word': '이탈리아', 'start_idx': 33, 'end_idx': 36, 'type': 'ORG'}","{'word': '177,000명', 'start_idx': 90, 'end_idx': 97, 'type': 'NOH'}",no_relation,wikipedia
27909,광주 광산구 장덕도서관과 이야기꽃도서관이 젊은 층의 인문학에 대한 관심을 높이기 위해 K-POP과 영화를 소재로 한 인문살롱을 연다.,"{'word': '이야기꽃도서관', 'start_idx': 14, 'end_idx': 20, 'type': 'ORG'}","{'word': '광산구', 'start_idx': 3, 'end_idx': 5, 'type': 'LOC'}",org:place_of_headquarters,wikitree
27910,"이승만은 함태영을 초대 내각 조각에 참여시키려 했지만, 함태영이 나이가 많다는 점을 들어 반대 인사들도 있었다.","{'word': '함태영', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '이승만', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:colleagues,wikipedia
27915,양자역학이라는 용어는 독일 물리학자 막스 보른 (1882-1970)에 의해 처음 제시되었습니다.,"{'word': '막스 보른', 'start_idx': 20, 'end_idx': 24, 'type': 'PER'}","{'word': '물리학자', 'start_idx': 15, 'end_idx': 18, 'type': 'POH'}",per:title,wikipedia
27916,"엑토르 카스트로(, 1904년 11월 29일 ~ 1960년 9월 15일)는 우루과이의 전 축구 선수이자 감독이다.","{'word': '엑토르 카스트로', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '1960년 9월 15일', 'start_idx': 27, 'end_idx': 38, 'type': 'DAT'}",per:date_of_death,wikipedia
27918,"Kanye West가 이끄는 많은 프로듀서들과 릭 루빈, 노아 골드스타인, 마이크 딘, 메트로 부민, 허드슨 모호크, 플레인 팻, 그리고 매들립과 같은 프로듀서들이 앨범 제작에 참여했다.","{'word': '매들립', 'start_idx': 77, 'end_idx': 79, 'type': 'PER'}","{'word': '프로듀서', 'start_idx': 19, 'end_idx': 22, 'type': 'POH'}",per:title,wikipedia
27921,대한민국 국민의 힘은 전신인 민주자유당이 1990년 7월 아시아태평양민주연합에 가입하면서 IDU에 가입하게 되었다.,"{'word': '민주자유당', 'start_idx': 16, 'end_idx': 20, 'type': 'ORG'}","{'word': '대한민국', 'start_idx': 0, 'end_idx': 3, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
27936,안재준(1986년 2월 8일 ~ )은 대한민국의 축구 선수로서 포지션은 수비수이다.,"{'word': '안재준', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1986년 2월 8일', 'start_idx': 4, 'end_idx': 14, 'type': 'DAT'}",per:date_of_birth,wikipedia
27937,닥터 후에요. 시즌 1을 맞은 잭 하크니스는 토치우드에 속해 외계 생명체로부터 지구를 보호한다.,"{'word': '잭 하크니스', 'start_idx': 17, 'end_idx': 22, 'type': 'PER'}","{'word': '토치우드', 'start_idx': 25, 'end_idx': 28, 'type': 'ORG'}",per:employee_of,wikipedia
27944,"네그리스가 기소되었을 때, 프랑스 철학자 펠릭스 가타리와 질 들뢰즈는 이탈리아의 공안 탄압에 반대하는 서명 운동에 참여했습니다.","{'word': '질 들뢰즈', 'start_idx': 32, 'end_idx': 36, 'type': 'PER'}","{'word': '프랑스', 'start_idx': 15, 'end_idx': 17, 'type': 'LOC'}",per:origin,wikipedia
27947,장병완 의원(광주시 남구 갑)은 17일 광주 '무등시장'이 중소벤처기업부의 '2020 문화관광시장 육성사업'에 선정됐다고 밝혔다.,"{'word': '장병완', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '남구 갑', 'start_idx': 11, 'end_idx': 14, 'type': 'LOC'}",per:employee_of,wikitree
27950,앞서 다수의 언론은 지난 7일 하와이행 비행기에 탑승한 장동건 고소영 커플을 목격했다는 네티즌 목격담을 보도했다.,"{'word': '고소영', 'start_idx': 35, 'end_idx': 37, 'type': 'PER'}","{'word': '장동건', 'start_idx': 31, 'end_idx': 33, 'type': 'PER'}",per:spouse,wikitree
27951,토트넘 홋스퍼가 밸런타인데이를 맞아 손흥민의 동영상을 공식 SNS에 공개해 눈길을 끌었다.,"{'word': '손흥민', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '토트넘 홋스퍼', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}",per:employee_of,wikitree
27954,"그러나 626년 김춘추와 문희의 장남 김법민(문무왕)이 태어났고, 문희가 김법민을 임신했을 때는 진평왕후 5년 전 선덕여왕 때였다.","{'word': '문무왕', 'start_idx': 25, 'end_idx': 27, 'type': 'PER'}","{'word': '626년', 'start_idx': 4, 'end_idx': 7, 'type': 'NOH'}",per:date_of_birth,wikipedia
27956,우루과이의 디에고 포를란은 654분에 출전해 5골 1도움을 기록했다.,"{'word': '디에고 포를란', 'start_idx': 6, 'end_idx': 12, 'type': 'PER'}","{'word': '우루과이', 'start_idx': 0, 'end_idx': 3, 'type': 'LOC'}",per:origin,wikipedia
27962,그는 현재 K리그1 상주 상무의 감독이다.,"{'word': '상주 상무', 'start_idx': 11, 'end_idx': 15, 'type': 'ORG'}","{'word': 'K리그1', 'start_idx': 6, 'end_idx': 9, 'type': 'POH'}",org:member_of,wikipedia
27963,"그러나, 가장 가치 있는 프로젝트들 각각은 팔라디오 (안드레아 팔라디오, 1508년 11월 30일 – 1580년 8월 19일)와 베네치아 공화국의 건축가로부터 영감을 받은 건축가 데이비드 파비데에 의해 설계되었다.","{'word': '안드레아', 'start_idx': 30, 'end_idx': 33, 'type': 'PER'}","{'word': '1508년 11월 30일', 'start_idx': 41, 'end_idx': 53, 'type': 'DAT'}",per:date_of_birth,wikipedia
27965,신일고의 강속구 투수 서동환이 2위(전체 2위)에 지명되면서 김명제 선수를 이긴 두산은 5억원을 건넸을 뿐 아니라 2위(전체 2위)를 차지했다.,"{'word': '서동환', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '신일고', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}",per:schools_attended,wikipedia
27967,1973년 스페인 아틀레티코 마드리드로 이적한 뒤 프리메라리가에서 우승했다.,"{'word': '아틀레티코 마드리드', 'start_idx': 10, 'end_idx': 19, 'type': 'ORG'}","{'word': '프리메라리가', 'start_idx': 28, 'end_idx': 33, 'type': 'ORG'}",org:member_of,wikipedia
27968,"임영진 신한카드 사장은 이날 협약식에서 전자상거래 강자인 11번가와의 긴밀한 제휴를 바탕으로 급변하는 결제시장을 선도하기 위해 이 카드를 출시했다. 11번가 계열사가 고객에게 최상의 서비스를 제공하는 데 중추적인 역할을 할 것으로 기대합니다.""","{'word': '신한카드', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}","{'word': '임영진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",org:top_members/employees,wikitree
27970,테메레르는 폴란드계 미국인 소설가 나오미 노빅의 판타지 장편 소설 시리즈이다.,"{'word': '나오미 노빅', 'start_idx': 19, 'end_idx': 24, 'type': 'PER'}","{'word': '소설가', 'start_idx': 15, 'end_idx': 17, 'type': 'POH'}",per:title,wikipedia
27972,2009년 하대성과 함께 전북 현대 모터스로 이적했고 이 과정에서 대구 FC와 전북 현대 모터스 간에 이적료 분쟁이 발생했지만 원만히 해결됐다.,"{'word': '전북 현대 모터스', 'start_idx': 14, 'end_idx': 22, 'type': 'ORG'}","{'word': '2009', 'start_idx': 0, 'end_idx': 3, 'type': 'DAT'}",no_relation,wikipedia
27973,"2010년 2월 4일, FC 바이에른 뮌헨은 바트슈투버가 2014년에 만료되는 새로운 계약을 체결했다고 발표했다.","{'word': 'FC 바이에른 뮌헨', 'start_idx': 13, 'end_idx': 22, 'type': 'ORG'}","{'word': '2010년 2월 4일', 'start_idx': 0, 'end_idx': 10, 'type': 'DAT'}",no_relation,wikipedia
27983,제주삼다수를 유통·판매하는 광동제약(대표 최성원)은 제주삼다수 집배달 애플리케이션을 통해 1000만병 판매를 기념해 5갑 이상 주문하면 친환경 마켓백을 한정 증정하는 이벤트를 진행한다.,"{'word': '광동제약', 'start_idx': 15, 'end_idx': 18, 'type': 'ORG'}","{'word': '최성원', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}",org:top_members/employees,wikitree
27985,이때 을지문덕은 사자를 우중문으로 보내 여수 장우중문시라는 시를 보냈다.,"{'word': '우중문', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '을지문덕', 'start_idx': 3, 'end_idx': 6, 'type': 'PER'}",no_relation,wikipedia
27986,엔씨소프트는 온라인 게임 IP(지적재산권)가 모바일 게임 시장에서 흥행하는데 여전히 가장 중요한 영향을 미치고 있기 때문에 구조적으로 투자 매력이 높다고 그는 말했다. 내년 이후에는 '아이온2'와 '블레이드앤소울2' 등 새로운 블록버스터 라인업이 출시될 예정이어서 지속적인 성장이 가능할 것으로 보인다.,"{'word': '엔씨소프트', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '블레이드', 'start_idx': 111, 'end_idx': 114, 'type': 'POH'}",org:product,wikitree
27987,"한편, 지난 4월에 시작된 '배거슨 라이브 ㅅ',""'는 배성재 캐스터가 뜨거운 스포츠인들과 함께 매주 진행하는 생방송 토크쇼이다.","{'word': '배성재', 'start_idx': 31, 'end_idx': 33, 'type': 'PER'}","{'word': '배거슨', 'start_idx': 16, 'end_idx': 18, 'type': 'POH'}",no_relation,wikitree
27990,고흥군(군수 송귀근)은 귀성객과 고향을 찾는 관광객들이 다양한 문화체험을 즐길 수 있도록 분청문화관을 설 연휴기간 특별 개관한다고 밝혔다.,"{'word': '고흥군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '송귀근', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
28002,영국군은 아일랜드 공화국군을 찾기 위해 민간인들을 무차별적으로 학대했다.,"{'word': '아일랜드', 'start_idx': 5, 'end_idx': 8, 'type': 'ORG'}","{'word': '공화국', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
28006,한국해양대학교(총장 도덕희)는 서재석 IM아이테크(주) 대표와 한 대학기술지주회사 자회사인 길경석(전자전자정보공학부) 교수가 '2019 10대 철도기술상'을 수상했다고 3일 밝혔다. 연상.,"{'word': '한국해양대', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '도덕희', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",org:top_members/employees,wikitree
28007,현재 배우 안재현과 이혼소송 중인 구혜선은 4일부터 30일까지 초청전 '세일링-어게인'을 열 예정이다.,"{'word': '구혜선', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '안재현', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}",per:spouse,wikitree
28008,이는 2009년 12월 11일 국제올림픽위원회(IOC) 회의에서 테니스 혼합복식 채택을 포함한 2012년 하계올림픽 종목 변경 안건이 승인되면서 내린 결정이다.,"{'word': '국제올림픽위원회', 'start_idx': 17, 'end_idx': 24, 'type': 'ORG'}","{'word': 'IOC', 'start_idx': 26, 'end_idx': 28, 'type': 'ORG'}",org:alternate_names,wikipedia
28013,화순군(군수 구충곤)은 13일부터 31일까지(3주)까지 겨울철에 대비해 읍·면 탐방에 대한 건강 및 안전관리를 강화한다고 밝혔다.,"{'word': '화순군', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '구충곤', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",org:top_members/employees,wikitree
